Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC200YR, ZC500YR, ZC1000YR, ZC2000YR, ZC3000YR
2017-04-21,0.0053327,0.0058139,0.0061459,0.0064778,0.0070406,0.0103604,0.0161197,0.022423,0.022123
2017-04-24,0.0053432,0.0058349,0.0062173,0.0065997,0.0072583,0.0106351,0.0163169,0.0225941,0.0222859
2017-04-25,0.0052978,0.0058336,0.0061908,0.0065479,0.0074796,0.0109967,0.0167317,0.0229176,0.0226875
2017-04-26,0.0052512,0.0057988,0.0062062,0.0066137,0.0072611,0.0106649,0.0162543,0.022672,0.0224301
2017-04-27,0.0052551,0.0057972,0.0061794,0.0065617,0.007226,0.0105967,0.0162336,0.022879,0.0226606
2017-04-28,0.0052613,0.0057952,0.0061522,0.0065093,0.0070175,0.0103191,0.0159153,0.0226053,0.022392
2017-05-01,0.0052277,0.0057206,0.0061279,0.0065351,0.0070516,0.0105145,0.0162919,0.0229187,0.0226822
2017-05-02,0.0052184,0.0055243,0.0059313,0.0063383,0.0065981,0.009958,0.0156382,0.0223745,0.0221752
2017-05-03,0.0051415,0.0055746,0.0058638,0.006152,0.0068494,0.0102314,0.0158731,0.0223893,0.02222
2017-05-04,0.0051428,0.0055097,0.0058917,0.0062737,0.006724,0.010225,0.0158306,0.0224424,0.022274
2017-05-05,0.0050504,0.0055126,0.0058189,0.0061253,0.0067095,0.0102067,0.0159399,0.0224983,0.02234
2017-05-08,0.0050031,0.0054234,0.0057548,0.0060862,0.0068791,0.0104767,0.0162659,0.0229081,0.0227337
2017-05-09,0.0050029,0.0054817,0.0058889,0.006296,0.0071169,0.0107651,0.0166327,0.0233749,0.0231773
2017-05-10,0.0050032,0.005581,0.0059127,0.0062443,0.007101,0.0109103,0.0168707,0.0235916,0.0234397
2017-05-11,0.0050549,0.0055847,0.0059163,0.006248,0.0070197,0.0106065,0.0165668,0.0234328,0.0232672
2017-05-12,0.0050601,0.0055311,0.005787,0.0060428,0.0067442,0.0103308,0.0161956,0.0233951,0.0231942
2017-05-15,0.005171,0.0055425,0.0058236,0.0061047,0.0068683,0.0105433,0.0164217,0.0235214,0.0233166
2017-05-16,0.0051402,0.0055992,0.0059056,0.0062119,0.0069448,0.0104391,0.0162341,0.0233895,0.023137
2017-05-17,0.0051415,0.0055912,0.005822,0.0060528,0.0065514,0.0094298,0.0150681,0.0220792,0.0219138
2017-05-18,0.0051428,0.0055516,0.0058327,0.0061138,0.0066839,0.0095076,0.0149598,0.0218125,0.0216073
2017-05-19,0.0050972,0.0054673,0.0058238,0.0061804,0.0067421,0.009754,0.0152721,0.0220811,0.0218755
2017-05-23,0.0051015,0.0054773,0.0058086,0.00614,0.0068972,0.010044,0.0155366,0.0223383,0.0221341
2017-05-24,0.0052019,0.0056039,0.0060362,0.0064685,0.0071331,0.0100722,0.0153473,0.0221745,0.02198
2017-05-25,0.0052046,0.0056146,0.0060721,0.0065296,0.0071453,0.0099027,0.0150926,0.0219685,0.0217318
2017-05-26,0.005209,0.0056195,0.0060771,0.0065346,0.0070665,0.009817,0.0148941,0.0217982,0.0215642
2017-05-29,0.0052216,0.0056344,0.0060919,0.0065494,0.0070093,0.0096633,0.0145439,0.0214966,0.0212754
2017-05-30,0.0052762,0.0056894,0.006147,0.0066047,0.0069491,0.0096107,0.0146308,0.0216377,0.0214399
2017-05-31,0.0052803,0.0056944,0.006152,0.0066096,0.0068832,0.0095681,0.0146477,0.0214132,0.0213624
2017-06-01,0.0052346,0.0056572,0.0061399,0.0066226,0.0069448,0.0096515,0.0147779,0.0213525,0.0213433
2017-06-02,0.0052389,0.0056543,0.0061118,0.0065693,0.0068626,0.0094158,0.0145013,0.0209288,0.0209179
2017-06-05,0.0051975,0.0055826,0.0060908,0.006599,0.0071081,0.009571,0.0146063,0.0210607,0.0210259
2017-06-06,0.0051997,0.0055882,0.0060964,0.0066046,0.0071048,0.0094258,0.0144704,0.0208345,0.0207927
2017-06-07,0.0052019,0.005642,0.0061251,0.0066082,0.0071299,0.0095518,0.014591,0.0210634,0.0209755
2017-06-08,0.0052047,0.0056471,0.0061303,0.0066134,0.0071337,0.0096291,0.0147197,0.021207,0.0211354
2017-06-09,0.0052096,0.0056596,0.0062183,0.0067771,0.0073717,0.0097855,0.0147584,0.0212009,0.0211459
2017-06-12,0.0052388,0.0059914,0.0066517,0.0073119,0.0082927,0.0106067,0.015285,0.0214618,0.0214568
2017-06-13,0.0054597,0.006303,0.0069892,0.0076753,0.0091177,0.0116819,0.016085,0.0218364,0.0218433
2017-06-14,0.005372,0.006318,0.0070546,0.0077912,0.0088261,0.0112264,0.0154042,0.0211221,0.0211399
2017-06-15,0.0054222,0.0064502,0.0073388,0.0082273,0.0091042,0.0115523,0.0157552,0.021138,0.0211707
2017-06-16,0.0054269,0.0066062,0.0074697,0.0083333,0.0089568,0.0115637,0.0157191,0.0210039,0.0210424
2017-06-19,0.0054404,0.0066999,0.0076393,0.0085788,0.0094102,0.0118948,0.0159027,0.0210371,0.0210737
2017-06-20,0.0055433,0.0069,0.0077894,0.0086788,0.0091584,0.0115446,0.0154913,0.0206928,0.0207557
2017-06-21,0.0057479,0.0070158,0.0079306,0.0088454,0.0090953,0.0114928,0.0153275,0.0205897,0.0206333
2017-06-22,0.0065578,0.0075039,0.0083188,0.0091338,0.0093551,0.0117265,0.0154156,0.0205023,0.0205521
2017-06-23,0.0063667,0.0071866,0.0078997,0.0086129,0.0090609,0.0114269,0.0152092,0.020382,0.0203776
2017-06-26,0.0065418,0.0073103,0.0080236,0.0087369,0.0090711,0.0114009,0.0150882,0.0202404,0.0202391
2017-06-27,0.0065097,0.0074672,0.0081766,0.0088829,0.0097633,0.0123362,0.0161208,0.0208798,0.0208884
2017-06-28,0.0069404,0.0081655,0.0088185,0.0094686,0.0105215,0.0130226,0.0166143,0.0211425,0.0211484
2017-06-29,0.0070533,0.0083212,0.009038,0.0097549,0.0109712,0.0137246,0.0175003,0.0216799,0.0216784
2017-06-30,0.0070275,0.0082292,0.0089965,0.0097638,0.0110903,0.0140688,0.0180099,0.0217778,0.0218032
2017-07-04,0.0072627,0.0085183,0.0093621,0.0102059,0.0115263,0.0146629,0.0188701,0.0223443,0.0223589
2017-07-05,0.0072876,0.0085685,0.0092859,0.0100033,0.0114972,0.0144849,0.0185286,0.0221052,0.0220775
2017-07-06,0.0073103,0.0085888,0.009458,0.0103273,0.0115846,0.0146874,0.0188095,0.0226254,0.0225687
2017-07-07,0.0074246,0.0087034,0.0096235,0.0105437,0.0118683,0.0150317,0.0193342,0.0230798,0.0230626
2017-07-10,0.0075757,0.0089716,0.0097912,0.0106107,0.0117419,0.0150175,0.0193655,0.0231109,0.0230754
2017-07-11,0.0075008,0.0090238,0.0097929,0.0105619,0.0114977,0.0148621,0.019136,0.0230446,0.0229492
2017-07-12,0.0077079,0.0091012,0.0099969,0.0108927,0.0122196,0.0153136,0.0192541,0.0228837,0.0227443
2017-07-13,0.0073622,0.0091651,0.0100863,0.0110075,0.0124775,0.0157355,0.0196377,0.0231801,0.0229335
2017-07-14,0.0071334,0.0089369,0.0099333,0.0109297,0.0122078,0.0154665,0.019451,0.0230146,0.0227777
2017-07-17,0.0071981,0.0089692,0.0099656,0.010962,0.0122047,0.015376,0.0193509,0.0231977,0.0229505
2017-07-18,0.0072268,0.0090249,0.009996,0.0109671,0.012239,0.0151447,0.0191108,0.0229335,0.0227478
2017-07-19,0.0072489,0.0090468,0.0100686,0.0110903,0.0125142,0.0155345,0.0194542,0.0231365,0.0229453
2017-07-20,0.0072709,0.0090578,0.0100796,0.0111014,0.0124642,0.0153798,0.0193862,0.0230789,0.0229222
2017-07-21,0.007334,0.0090689,0.0100906,0.0111124,0.0125211,0.0154305,0.0193394,0.0230327,0.0229068
2017-07-24,0.0071157,0.0091163,0.0101886,0.0112609,0.012736,0.0158683,0.019679,0.0231703,0.023075
2017-07-25,0.0073308,0.0092223,0.0104467,0.0116711,0.0132248,0.0166656,0.0207342,0.0241321,0.0240234
2017-07-26,0.0073543,0.0092279,0.010427,0.0116261,0.0128445,0.0160557,0.020177,0.0240281,0.0239441
2017-07-27,0.0073726,0.0091986,0.0104228,0.011647,0.0129808,0.0163233,0.0204741,0.0247936,0.024713
2017-07-28,0.0073957,0.0092447,0.0105702,0.0118956,0.0132762,0.0166512,0.0207867,0.0251309,0.025007
2017-07-31,0.0074726,0.0093292,0.0106293,0.0119295,0.0131363,0.0167797,0.0211156,0.0252931,0.0251755
2017-08-01,0.007496,0.0093247,0.0105742,0.0118237,0.012583,0.0159273,0.0200678,0.0244412,0.0243413
2017-08-02,0.0074388,0.0093192,0.0105179,0.0117167,0.0124971,0.0157572,0.0198422,0.0242564,0.02414
2017-08-03,0.0074638,0.0093322,0.0105309,0.0117296,0.0123791,0.015444,0.0194417,0.0238842,0.0237625
2017-08-04,0.0074889,0.0093249,0.010473,0.0116211,0.0123688,0.0156155,0.019696,0.0241821,0.0240406
2017-08-08,0.0076029,0.0094362,0.0106096,0.011783,0.0125258,0.0157624,0.019895,0.0243746,0.0242444
2017-08-09,0.0076287,0.0094259,0.0105487,0.0116715,0.0123642,0.0154888,0.019594,0.0240531,0.0239649
2017-08-10,0.007404,0.0092222,0.0104201,0.011618,0.0121944,0.0149966,0.019032,0.0235633,0.0234942
2017-08-11,0.0071772,0.0093056,0.0104045,0.0115034,0.0120621,0.0149632,0.0190513,0.023534,0.0235036
2017-08-14,0.0071668,0.0093465,0.0104707,0.0115949,0.0122049,0.0151988,0.019314,0.0237692,0.0237521
2017-08-15,0.0071632,0.0093642,0.0105136,0.011663,0.0123566,0.0154271,0.0195595,0.0240175,0.0239807
2017-08-16,0.0073082,0.0093596,0.010433,0.0115064,0.0122826,0.0152159,0.0192495,0.0236815,0.0236794
2017-08-17,0.0073131,0.0093711,0.0104445,0.0115179,0.0122462,0.015005,0.0190368,0.0234134,0.0234873
2017-08-18,0.0073391,0.0093829,0.0104562,0.0115296,0.0123502,0.015207,0.0192351,0.0233199,0.0234135
2017-08-21,0.0074103,0.0093243,0.0104226,0.0115208,0.0124246,0.0153069,0.0193822,0.023393,0.0234832
2017-08-22,0.0074348,0.009373,0.0105979,0.0118228,0.0126294,0.0156804,0.0197491,0.0235998,0.0237087
2017-08-23,0.0072997,0.0091657,0.010491,0.0118163,0.0125455,0.0154245,0.0193525,0.0234558,0.0234886
2017-08-24,0.0072273,0.009228,0.0104948,0.0117616,0.0126321,0.0154325,0.0194066,0.0235878,0.0235704
2017-08-25,0.0072246,0.0092429,0.0105694,0.011896,0.0125812,0.0152733,0.0192484,0.0235155,0.0234675
2017-08-28,0.0072638,0.0093348,0.0106316,0.0119283,0.0126073,0.0152349,0.0192137,0.0236174,0.0235295
2017-08-29,0.0072123,0.0093435,0.0105504,0.0117572,0.0123747,0.0149619,0.0189025,0.0232991,0.0232364
2017-08-30,0.0073082,0.0093567,0.0105635,0.0117703,0.0123304,0.0150133,0.0189095,0.0232841,0.0232201
2017-08-31,0.0076123,0.0094396,0.0108861,0.0123326,0.012725,0.0151332,0.0190398,0.023134,0.0230956
2017-09-01,0.0085322,0.0102007,0.0115601,0.0129194,0.0133712,0.0157619,0.0196901,0.023475,0.0234928
2017-09-05,0.0089688,0.0105435,0.0117737,0.0130039,0.0134462,0.0155068,0.0190956,0.0232135,0.0232102
2017-09-06,0.0097357,0.0116014,0.0127595,0.0139177,0.014394,0.0164349,0.0199543,0.0238341,0.0238224
2017-09-07,0.0095925,0.011588,0.0128982,0.0142084,0.0147138,0.0166062,0.0198724,0.0237448,0.023707
2017-09-08,0.0096353,0.0116941,0.0129539,0.0142137,0.015224,0.0170485,0.0203888,0.0238928,0.0238704
2017-09-11,0.0096232,0.0118561,0.0132178,0.0145795,0.0154027,0.0173778,0.0207192,0.0242189,0.0241583
2017-09-12,0.0099141,0.0118477,0.0133362,0.0148247,0.0154015,0.017569,0.0209443,0.0245099,0.0244117
2017-09-13,0.009913,0.0119758,0.0135155,0.0150552,0.015571,0.0177414,0.0211692,0.0247171,0.0246081
2017-09-14,0.0099182,0.0119746,0.013438,0.0149013,0.0157703,0.0177656,0.0211507,0.0247047,0.0245799
2017-09-15,0.0100431,0.0120973,0.0135865,0.0150757,0.015926,0.0179875,0.021352,0.0248285,0.0247298
2017-09-18,0.0101193,0.0121604,0.0135226,0.0148848,0.0156271,0.0177964,0.0213124,0.0248605,0.0247771
2017-09-19,0.0101443,0.0121626,0.0134817,0.0148008,0.0154617,0.0178095,0.0214089,0.0248727,0.0247854
2017-09-20,0.0099376,0.0116902,0.0132277,0.0147653,0.0157061,0.0179381,0.0215519,0.024987,0.0248816
2017-09-21,0.0099578,0.0117067,0.0132437,0.0147807,0.0158239,0.0180768,0.0216934,0.0249893,0.02497
2017-09-22,0.0098894,0.0117205,0.0132488,0.0147772,0.0159268,0.0180356,0.0216155,0.0248821,0.0249143
2017-09-25,0.0099638,0.0117014,0.0130894,0.0144773,0.0158843,0.0179239,0.0214027,0.0247408,0.0246789
2017-09-26,0.0099634,0.0117239,0.0132391,0.0147542,0.0159968,0.0181109,0.0215812,0.0249424,0.0248677
2017-09-27,0.009913,0.0117313,0.0131193,0.0145072,0.0157532,0.0180725,0.0217766,0.0253713,0.0252963
2017-09-28,0.0099675,0.0117339,0.0129693,0.0142046,0.0153589,0.0178535,0.0217626,0.0255477,0.0254379
2017-09-29,0.0100335,0.0115507,0.012836,0.0141214,0.0151807,0.0175605,0.0215217,0.0252193,0.0251388
2017-10-02,0.010036,0.0115924,0.0128776,0.0141629,0.0152544,0.0178842,0.0218203,0.0254519,0.0254055
2017-10-03,0.0100129,0.0117208,0.0131081,0.0144954,0.0151887,0.0177423,0.0216862,0.0254826,0.0253925
2017-10-04,0.0098426,0.0116817,0.0130433,0.0144049,0.0153203,0.0177676,0.0217415,0.0253692,0.0253185
2017-10-05,0.0096759,0.0116502,0.013037,0.0144237,0.0152452,0.0176203,0.0215757,0.0252992,0.025253
2017-10-06,0.0097037,0.01172,0.0131322,0.0145444,0.0155207,0.0178525,0.0217805,0.0254112,0.0253524
2017-10-10,0.0097261,0.0118709,0.0132325,0.0145942,0.0155242,0.0178277,0.0217336,0.0252645,0.0252243
2017-10-11,0.0097516,0.0118856,0.0132472,0.0146088,0.0155174,0.0177604,0.0215289,0.0250603,0.0249694
2017-10-12,0.0097445,0.0119327,0.0132183,0.0145038,0.0154648,0.0176197,0.0213281,0.0248472,0.0247702
2017-10-13,0.0097532,0.0118584,0.0131943,0.0145302,0.015185,0.0173056,0.0208385,0.0243809,0.0243317
2017-10-16,0.0098192,0.0118372,0.013122,0.0144069,0.0150579,0.0172144,0.0207405,0.0242292,0.024179
2017-10-17,0.0096939,0.0117446,0.013181,0.0146175,0.0149019,0.0171096,0.0206461,0.0240204,0.0239735
2017-10-18,0.0093697,0.0112954,0.0128567,0.014418,0.0149495,0.0172283,0.0207894,0.0241116,0.0240457
2017-10-19,0.0090933,0.0112805,0.0127402,0.0142,0.0147014,0.0170897,0.0206273,0.0239239,0.0238721
2017-10-20,0.009181,0.0112624,0.0127727,0.014283,0.0145764,0.0170978,0.0208007,0.0242147,0.0241257
2017-10-23,0.009153,0.0112936,0.0127529,0.0142121,0.0145828,0.0170205,0.0207281,0.024152,0.0240822
2017-10-24,0.0091646,0.011231,0.0126141,0.0139971,0.0147489,0.0172832,0.021089,0.0243855,0.0242954
2017-10-25,0.0089191,0.0113594,0.0124664,0.0135733,0.0144955,0.0170782,0.020868,0.0243583,0.0242351
2017-10-26,0.0089168,0.0113253,0.0124828,0.0136403,0.0144039,0.0170365,0.0208053,0.0242688,0.0241555
2017-10-27,0.008894,0.0112732,0.0122782,0.0132832,0.0141237,0.0166733,0.0203386,0.0238505,0.0237867
2017-10-30,0.0090269,0.0113592,0.0123897,0.0134201,0.013915,0.0163829,0.0200515,0.0236143,0.0235442
2017-10-31,0.0088603,0.011256,0.0121844,0.0131129,0.013785,0.0163246,0.0200362,0.0235159,0.0234526
2017-11-01,0.0088813,0.0111728,0.0121517,0.0131305,0.0139944,0.0165697,0.0201765,0.0233962,0.0233336
2017-11-02,0.0086909,0.0108094,0.0119644,0.0131193,0.0140249,0.0164872,0.0200407,0.023216,0.0232091
2017-11-03,0.008716,0.0108522,0.0121848,0.0135174,0.0143395,0.0166507,0.0199932,0.0230532,0.0230376
2017-11-06,0.0088783,0.0108852,0.0121669,0.0134486,0.0141458,0.0163972,0.0197032,0.0228571,0.0228215
2017-11-07,0.0088435,0.0105185,0.0119002,0.0132818,0.013939,0.0161058,0.019375,0.0226282,0.0225929
2017-11-08,0.0088467,0.0104329,0.0118142,0.0131954,0.0141523,0.0163002,0.0195582,0.0227886,0.0227952
2017-11-09,0.0088649,0.0104719,0.0119545,0.0134372,0.0144728,0.0165727,0.0197714,0.0230251,0.0230625
2017-11-10,0.008901,0.0105759,0.0120082,0.0134405,0.0145777,0.0168315,0.0201083,0.0233781,0.0234015
2017-11-14,0.0089315,0.0104813,0.0120648,0.0136484,0.014596,0.0167952,0.0199778,0.0231383,0.0231516
2017-11-15,0.0089361,0.010433,0.0119655,0.013498,0.0144463,0.0164299,0.0194985,0.0228175,0.022798
2017-11-16,0.0089648,0.0104999,0.0120325,0.0135652,0.014764,0.0169112,0.0201438,0.0232807,0.023272
2017-11-17,0.0089815,0.0105001,0.011982,0.0134639,0.0145542,0.016674,0.0198159,0.0231625,0.0231293
2017-11-20,0.0089657,0.0105027,0.012014,0.0135252,0.0147465,0.0168539,0.0200583,0.023406,0.0233525
2017-11-21,0.0089853,0.0105107,0.0120864,0.0136621,0.0146407,0.0166249,0.0196743,0.0230252,0.0229793
2017-11-22,0.0089734,0.0105226,0.0121049,0.0136872,0.014527,0.0164785,0.0194787,0.0229185,0.0228364
2017-11-23,0.0089613,0.0105122,0.0120435,0.0135748,0.0143468,0.0163143,0.019341,0.0227679,0.0227081
2017-11-24,0.0089877,0.0105237,0.0120614,0.0135992,0.0144027,0.0163295,0.0193305,0.022758,0.0226859
2017-11-27,0.0089873,0.0104749,0.0120785,0.0136821,0.0142864,0.0161636,0.0191006,0.0226653,0.0225843
2017-11-28,0.0088966,0.0104606,0.0120129,0.0135652,0.0142038,0.0160317,0.0189205,0.0224835,0.0224225
2017-11-29,0.0089006,0.0107151,0.0119967,0.0132782,0.0142874,0.0163341,0.0192739,0.0227099,0.0226688
2017-11-30,0.0089031,0.010729,0.0120105,0.0132921,0.0142905,0.0163604,0.0193837,0.0226374,0.0226307
2017-12-01,0.0088703,0.0108867,0.0124224,0.0139581,0.0151751,0.0169122,0.019517,0.0223095,0.0222919
2017-12-04,0.0089545,0.0110578,0.0126954,0.014333,0.0154969,0.0172834,0.0197245,0.0225216,0.022448
2017-12-05,0.009076,0.0110755,0.0127131,0.0143507,0.0153815,0.0170888,0.0194126,0.0222982,0.0221956
2017-12-06,0.0090051,0.0109528,0.0124121,0.0138715,0.0148716,0.0165636,0.0189064,0.0219329,0.0218479
2017-12-07,0.0088998,0.0109183,0.0123774,0.0138365,0.0149316,0.0166033,0.0189334,0.0220238,0.021952
2017-12-08,0.0089217,0.0108963,0.012406,0.0139156,0.0150134,0.0166686,0.0189901,0.0219807,0.0219434
2017-12-11,0.0090075,0.0109455,0.012455,0.0139645,0.0151245,0.0167445,0.0190268,0.0218971,0.0218912
2017-12-12,0.0090342,0.0110196,0.0125546,0.0140896,0.0152273,0.0168387,0.0190736,0.0219487,0.0219406
2017-12-13,0.0090533,0.0109859,0.0125207,0.0140554,0.0150711,0.0166035,0.0188523,0.0218532,0.0218666
2017-12-14,0.0092665,0.011119,0.0127049,0.0142907,0.0157605,0.0170645,0.0190193,0.0218165,0.0218188
2017-12-15,0.0093527,0.0113424,0.0119982,0.0126539,0.0155342,0.016678,0.0186624,0.0213571,0.0212975
2017-12-18,0.0093313,0.0113662,0.0120749,0.0127837,0.0157525,0.0169736,0.0189993,0.0216641,0.0216273
2017-12-19,0.0094223,0.0114723,0.0121486,0.0128248,0.0159815,0.0175658,0.0197005,0.0221513,0.0221882
2017-12-20,0.0098135,0.0115778,0.0122216,0.0128655,0.0163189,0.0180449,0.020236,0.0226371,0.0227748
2017-12-21,0.0103173,0.0117797,0.0135723,0.0153648,0.0168584,0.0186039,0.0206479,0.0226437,0.022797
2017-12-22,0.0103342,0.0118905,0.0135843,0.0152782,0.0166815,0.0184473,0.0206181,0.0226354,0.0227751
2017-12-27,0.010418,0.0120009,0.0138194,0.015638,0.0167226,0.0182269,0.0201621,0.0221318,0.022289
2017-12-28,0.010561,0.0123873,0.0139826,0.015578,0.0169844,0.0186256,0.0206458,0.022513,0.0226469
2017-12-29,0.0105311,0.012413,0.0140578,0.0157026,0.0169235,0.0186949,0.0208065,0.0228145,0.0229577
2018-01-02,0.0105536,0.0124727,0.0140635,0.0156544,0.0170823,0.0189625,0.0212004,0.0233291,0.0234803
2018-01-03,0.0106093,0.0124962,0.014115,0.0157338,0.0168762,0.018694,0.0209086,0.0231187,0.0232752
2018-01-04,0.0106197,0.0125515,0.0141176,0.0156837,0.0170704,0.0189594,0.0212213,0.0233294,0.0235115
2018-01-05,0.0109401,0.0127642,0.0145118,0.0162594,0.0178373,0.0196961,0.0219137,0.0236826,0.0238802
2018-01-08,0.0110249,0.0131803,0.0147742,0.0163681,0.0179404,0.0198403,0.0219653,0.0236765,0.0238643
2018-01-09,0.0114253,0.0132555,0.0148762,0.016497,0.018008,0.0201464,0.0223134,0.0241767,0.0243359
2018-01-10,0.0112133,0.0132597,0.0144718,0.0156789,0.01741,0.0196043,0.0219074,0.0240081,0.0241705
2018-01-11,0.0114123,0.0134569,0.0146491,0.0158412,0.0174275,0.0197177,0.0219929,0.0239357,0.0240769
2018-01-12,0.0114269,0.0136066,0.0148316,0.0160567,0.0174568,0.0198279,0.0220908,0.0238406,0.0239923
2018-01-15,0.0116669,0.0137118,0.0150049,0.016298,0.0175909,0.0200259,0.0221515,0.0237629,0.0239441
2018-01-16,0.0117833,0.0138242,0.0151174,0.0164107,0.0176594,0.0200302,0.0220496,0.0235884,0.0237242
2018-01-17,0.0118727,0.0136802,0.0149238,0.0161675,0.0177064,0.0201854,0.0222108,0.0235074,0.0236336
2018-01-18,0.0118229,0.013748,0.0149644,0.0161809,0.0180634,0.020453,0.0225084,0.0235856,0.0236866
2018-01-19,0.0118441,0.0137617,0.0150582,0.0163547,0.0179617,0.0204278,0.0226063,0.0238197,0.0238962
2018-01-22,0.0119144,0.013906,0.0151465,0.016387,0.0179477,0.0205182,0.0226778,0.0237595,0.0238479
2018-01-23,0.0119301,0.0138117,0.0151117,0.0164117,0.0179496,0.020456,0.0225846,0.0235926,0.0236867
2018-01-24,0.0121037,0.0138877,0.0152088,0.0165299,0.0180936,0.0206928,0.0228637,0.0237787,0.0238486
2018-01-25,0.0120529,0.0138057,0.0151215,0.0164372,0.0180066,0.0206033,0.022652,0.023478,0.0234998
2018-01-26,0.012048,0.0138134,0.0151343,0.0164552,0.018089,0.0207996,0.022849,0.0233865,0.0233413
2018-01-29,0.0120328,0.0138558,0.0151757,0.0164956,0.0181852,0.0209432,0.0230393,0.023538,0.0234917
2018-01-30,0.0120275,0.0138228,0.0151709,0.0165189,0.0182715,0.0210223,0.0232371,0.0239039,0.0238323
2018-01-31,0.012022,0.013851,0.015193,0.0165351,0.0183273,0.0210505,0.0231843,0.0237901,0.0236932
2018-02-01,0.0120233,0.0137761,0.0151643,0.0165525,0.0185677,0.0216972,0.0239809,0.0243401,0.0241709
2018-02-02,0.0120441,0.013837,0.0152582,0.0166793,0.0184311,0.0215989,0.023801,0.0245947,0.0243775
2018-02-05,0.0121004,0.0137716,0.0151388,0.016506,0.0179871,0.0211126,0.0234519,0.0245963,0.0243632
2018-02-06,0.0121155,0.0137382,0.0151353,0.0165324,0.0182666,0.0214167,0.0238726,0.0248647,0.0246097
2018-02-07,0.0123578,0.0136125,0.0149506,0.0162869,0.0184573,0.0215774,0.0240532,0.0250584,0.024803
2018-02-08,0.012193,0.0134531,0.0149513,0.0164496,0.0183295,0.0214046,0.0239407,0.025245,0.0249776
2018-02-09,0.01219,0.0133154,0.0146345,0.0159537,0.0178282,0.0210408,0.0238454,0.02538,0.0250841
2018-02-12,0.0120115,0.0134009,0.0147501,0.0160992,0.0178144,0.0209624,0.02372,0.0252401,0.0249251
2018-02-13,0.0119213,0.013426,0.0147433,0.0160606,0.0177371,0.0208505,0.0235571,0.0251773,0.024822
2018-02-14,0.0119159,0.0134321,0.0147548,0.0160774,0.0182445,0.0213591,0.0240413,0.0254151,0.0251095
2018-02-15,0.0119099,0.0135056,0.0148768,0.016248,0.0184286,0.0214609,0.0240507,0.0253974,0.025082
2018-02-16,0.0118602,0.0134718,0.0148699,0.016268,0.0182006,0.0210524,0.0234736,0.0250425,0.0247206
2018-02-20,0.0118337,0.0135401,0.0149337,0.0163273,0.018218,0.0210837,0.023529,0.0250608,0.0247542
2018-02-21,0.011642,0.0134413,0.0148685,0.0162957,0.0183645,0.0212631,0.0237704,0.0252288,0.0249081
2018-02-22,0.0115863,0.0132973,0.0146166,0.0159358,0.0179961,0.0208493,0.0233432,0.0249446,0.0246374
2018-02-23,0.0115766,0.0132875,0.0147887,0.0162898,0.0178135,0.0204424,0.0228084,0.0244304,0.0241315
2018-02-26,0.0115461,0.0133415,0.0148067,0.016272,0.0179204,0.0204266,0.0227869,0.0244232,0.0241558
2018-02-27,0.0114863,0.0133644,0.0149139,0.0164634,0.0180338,0.0207068,0.0230452,0.0246718,0.0244242
2018-02-28,0.011475,0.013209,0.0148573,0.0165056,0.0178438,0.0203243,0.0226614,0.0239974,0.0237705
2018-03-01,0.0114711,0.0132032,0.0148032,0.0164033,0.0176441,0.0198937,0.0220419,0.0236017,0.0234195
2018-03-02,0.0113921,0.0132055,0.0147006,0.0161958,0.0177321,0.0200916,0.0223369,0.0238838,0.0237468
2018-03-05,0.0114479,0.0131251,0.0145479,0.0159708,0.0175024,0.0199759,0.0222748,0.0239975,0.0238809
2018-03-06,0.0113185,0.0130343,0.0145466,0.0160589,0.017759,0.0203321,0.0226531,0.0241848,0.0240546
2018-03-07,0.0115591,0.0126612,0.0141707,0.0156789,0.0177776,0.0203843,0.0227178,0.024396,0.0242705
2018-03-08,0.0114455,0.0127514,0.0147555,0.0167596,0.0179155,0.0203758,0.0226215,0.0243227,0.0241757
